UF;NOME_UF;SEXO;IDADE;POP
15;Pará;Mulheres;33 anos; 73364
15;Pará;Mulheres;34 anos; 72941
15;Pará;Mulheres;35 anos; 72537
15;Pará;Mulheres;36 anos; 72009
15;Pará;Mulheres;37 anos; 71446
15;Pará;Mulheres;38 anos; 70453
15;Pará;Mulheres;39 anos; 68829
15;Pará;Mulheres;40 anos; 66766
15;Pará;Mulheres;41 anos; 64680
15;Pará;Mulheres;42 anos; 62515
15;Pará;Mulheres;43 anos; 60316
15;Pará;Mulheres;44 anos; 58154
15;Pará;Mulheres;45 anos; 55985
15;Pará;Mulheres;46 anos; 53759
15;Pará;Mulheres;47 anos; 51509
15;Pará;Mulheres;48 anos; 49443
15;Pará;Mulheres;49 anos; 47661
15;Pará;Mulheres;50 anos; 46046
15;Pará;Mulheres;51 anos; 44415
15;Pará;Mulheres;52 anos; 42852
15;Pará;Mulheres;53 anos; 41240
15;Pará;Mulheres;54 anos; 39504
15;Pará;Mulheres;55 anos; 37683
15;Pará;Mulheres;56 anos; 35914
15;Pará;Mulheres;57 anos; 34198
15;Pará;Mulheres;58 anos; 32660
15;Pará;Mulheres;59 anos; 31372
15;Pará;Mulheres;60 anos; 30185
15;Pará;Mulheres;61 anos; 28967
15;Pará;Mulheres;62 anos; 27820
15;Pará;Mulheres;63 anos; 26634
15;Pará;Mulheres;64 anos; 25355
15;Pará;Mulheres;65 anos; 23980
15;Pará;Mulheres;66 anos; 22653
15;Pará;Mulheres;67 anos; 21427
15;Pará;Mulheres;68 anos; 20182
15;Pará;Mulheres;69 anos; 18899
15;Pará;Mulheres;70 anos; 17525
15;Pará;Mulheres;71 anos; 16160
15;Pará;Mulheres;72 anos; 14879
15;Pará;Mulheres;73 anos; 13769
15;Pará;Mulheres;74 anos; 12879
15;Pará;Mulheres;75 anos; 12048
15;Pará;Mulheres;76 anos; 11177
15;Pará;Mulheres;77 anos; 10399
15;Pará;Mulheres;78 anos;  9618
15;Pará;Mulheres;79 anos;  8804
15;Pará;Mulheres;80 anos;  7896
15;Pará;Mulheres;81 anos;  7035
15;Pará;Mulheres;82 anos;  6290
15;Pará;Mulheres;83 anos;  5609
15;Pará;Mulheres;84 anos;  4993
15;Pará;Mulheres;85 anos;  4371
15;Pará;Mulheres;86 anos;  3779
15;Pará;Mulheres;87 anos;  3282
15;Pará;Mulheres;88 anos;  2846
15;Pará;Mulheres;89 anos;  2463
15;Pará;Mulheres;26 anos; 78278
15;Pará;Mulheres;27 anos; 77118
15;Pará;Mulheres;28 anos; 76134
15;Pará;Mulheres;29 anos; 75521
15;Pará;Mulheres;90 anos ou mais; 10254
16;Amapá;Homens;18 anos;  8666
16;Amapá;Homens;19 anos;  8677
16;Amapá;Homens;20 anos;  8877
16;Amapá;Homens;21 anos;  8530
16;Amapá;Homens;22 anos;  8519
16;Amapá;Homens;23 anos;  8480
16;Amapá;Homens;24 anos;  8412
16;Amapá;Homens;25 anos;  8311
16;Amapá;Homens;30 anos;  7749
16;Amapá;Homens;31 anos;  7646
16;Amapá;Homens;32 anos;  7516
16;Amapá;Homens;33 anos;  7385
16;Amapá;Homens;34 anos;  7245
16;Amapá;Homens;35 anos;  7086
16;Amapá;Homens;36 anos;  6929
16;Amapá;Homens;37 anos;  6782
16;Amapá;Homens;38 anos;  6619
16;Amapá;Homens;39 anos;  6427
16;Amapá;Homens;40 anos;  6212
16;Amapá;Homens;41 anos;  5998
16;Amapá;Homens;42 anos;  5781
16;Amapá;Homens;43 anos;  5575
16;Amapá;Homens;44 anos;  5385
16;Amapá;Homens;45 anos;  5208
16;Amapá;Homens;46 anos;  5035
16;Amapá;Homens;47 anos;  4879
16;Amapá;Homens;48 anos;  4715
16;Amapá;Homens;49 anos;  4533
16;Amapá;Homens;50 anos;  4332
16;Amapá;Homens;51 anos;  4135
16;Amapá;Homens;52 anos;  3941
16;Amapá;Homens;53 anos;  3754
16;Amapá;Homens;54 anos;  3567
16;Amapá;Homens;55 anos;  3389
16;Amapá;Homens;56 anos;  3201
16;Amapá;Homens;57 anos;  3024
16;Amapá;Homens;58 anos;  2855
16;Amapá;Homens;59 anos;  2716
16;Amapá;Homens;60 anos;  2577
16;Amapá;Homens;61 anos;  2441
16;Amapá;Homens;62 anos;  2313
16;Amapá;Homens;63 anos;  2185
16;Amapá;Homens;64 anos;  2042
16;Amapá;Homens;65 anos;  1883
16;Amapá;Homens;66 anos;  1736
16;Amapá;Homens;67 anos;  1593
16;Amapá;Homens;68 anos;  1459
16;Amapá;Homens;69 anos;  1328
16;Amapá;Homens;70 anos;  1192
16;Amapá;Homens;71 anos;  1071
16;Amapá;Homens;72 anos;   956
16;Amapá;Homens;73 anos;   864
16;Amapá;Homens;74 anos;   800
16;Amapá;Homens;75 anos;   746
16;Amapá;Homens;76 anos;   691
16;Amapá;Homens;77 anos;   643
16;Amapá;Homens;78 anos;   599
16;Amapá;Homens;79 anos;   535
16;Amapá;Homens;80 anos;   472
16;Amapá;Homens;81 anos;   413
16;Amapá;Homens;82 anos;   362
16;Amapá;Homens;83 anos;   316
16;Amapá;Homens;84 anos;   279
16;Amapá;Homens;85 anos;   243
16;Amapá;Homens;86 anos;   205
16;Amapá;Homens;87 anos;   177
16;Amapá;Homens;88 anos;   153
16;Amapá;Homens;89 anos;   130
16;Amapá;Homens;26 anos;  8186
16;Amapá;Homens;27 anos;  8033
16;Amapá;Homens;28 anos;  7903
16;Amapá;Homens;29 anos;  7820
16;Amapá;Homens;90 anos ou mais;   574
16;Amapá;Mulheres;18 anos;  8514
16;Amapá;Mulheres;19 anos;  8567
16;Amapá;Mulheres;20 anos;  8782
16;Amapá;Mulheres;21 anos;  8548
16;Amapá;Mulheres;22 anos;  8567
16;Amapá;Mulheres;23 anos;  8557
16;Amapá;Mulheres;24 anos;  8491
16;Amapá;Mulheres;25 anos;  8403
16;Amapá;Mulheres;30 anos;  7845
16;Amapá;Mulheres;31 anos;  7725
16;Amapá;Mulheres;32 anos;  7588
16;Amapá;Mulheres;33 anos;  7471
16;Amapá;Mulheres;34 anos;  7382
16;Amapá;Mulheres;35 anos;  7291
16;Amapá;Mulheres;36 anos;  7198
16;Amapá;Mulheres;37 anos;  7105
16;Amapá;Mulheres;38 anos;  6969
16;Amapá;Mulheres;39 anos;  6777
16;Amapá;Mulheres;40 anos;  6530
16;Amapá;Mulheres;41 anos;  6287
16;Amapá;Mulheres;42 anos;  6057
16;Amapá;Mulheres;43 anos;  5829
16;Amapá;Mulheres;44 anos;  5623
16;Amapá;Mulheres;45 anos;  5411
16;Amapá;Mulheres;46 anos;  5203
16;Amapá;Mulheres;47 anos;  4998
16;Amapá;Mulheres;48 anos;  4780
16;Amapá;Mulheres;49 anos;  4555
16;Amapá;Mulheres;50 anos;  4311
16;Amapá;Mulheres;51 anos;  4074
16;Amapá;Mulheres;52 anos;  3857
16;Amapá;Mulheres;53 anos;  3647
16;Amapá;Mulheres;54 anos;  3449
16;Amapá;Mulheres;55 anos;  3266
16;Amapá;Mulheres;56 anos;  3084
16;Amapá;Mulheres;57 anos;  2913
16;Amapá;Mulheres;58 anos;  2749
16;Amapá;Mulheres;59 anos;  2615
16;Amapá;Mulheres;60 anos;  2486
16;Amapá;Mulheres;61 anos;  2362
16;Amapá;Mulheres;62 anos;  2245
16;Amapá;Mulheres;63 anos;  2128
16;Amapá;Mulheres;64 anos;  2000
16;Amapá;Mulheres;65 anos;  1861
16;Amapá;Mulheres;66 anos;  1724
16;Amapá;Mulheres;67 anos;  1608
16;Amapá;Mulheres;68 anos;  1480
16;Amapá;Mulheres;69 anos;  1351
16;Amapá;Mulheres;70 anos;  1226
16;Amapá;Mulheres;71 anos;  1096
16;Amapá;Mulheres;72 anos;   981
16;Amapá;Mulheres;73 anos;   889
16;Amapá;Mulheres;74 anos;   829
16;Amapá;Mulheres;75 anos;   789
16;Amapá;Mulheres;76 anos;   756
16;Amapá;Mulheres;77 anos;   727
16;Amapá;Mulheres;78 anos;   689
16;Amapá;Mulheres;79 anos;   641
16;Amapá;Mulheres;80 anos;   568
16;Amapá;Mulheres;81 anos;   505
16;Amapá;Mulheres;82 anos;   446
16;Amapá;Mulheres;83 anos;   394
16;Amapá;Mulheres;84 anos;   355
16;Amapá;Mulheres;85 anos;   316
16;Amapá;Mulheres;86 anos;   280
16;Amapá;Mulheres;87 anos;   246
16;Amapá;Mulheres;88 anos;   215
16;Amapá;Mulheres;89 anos;   186
16;Amapá;Mulheres;26 anos;  8292
16;Amapá;Mulheres;27 anos;  8158
16;Amapá;Mulheres;28 anos;  8036
16;Amapá;Mulheres;29 anos;  7941
16;Amapá;Mulheres;90 anos ou mais;   929
17;Tocantins;Homens;18 anos; 13982
17;Tocantins;Homens;19 anos; 13810
17;Tocantins;Homens;20 anos; 13921
17;Tocantins;Homens;21 anos; 14430
17;Tocantins;Homens;22 anos; 14647
17;Tocantins;Homens;23 anos; 14733
17;Tocantins;Homens;24 anos; 14624
17;Tocantins;Homens;25 anos; 14393
17;Tocantins;Homens;30 anos; 13443
17;Tocantins;Homens;31 anos; 13293
17;Tocantins;Homens;32 anos; 13154
17;Tocantins;Homens;33 anos; 13028
17;Tocantins;Homens;34 anos; 12933
17;Tocantins;Homens;35 anos; 12859
17;Tocantins;Homens;36 anos; 12752
17;Tocantins;Homens;37 anos; 12618
17;Tocantins;Homens;38 anos; 12468
17;Tocantins;Homens;39 anos; 12299
17;Tocantins;Homens;40 anos; 12100
17;Tocantins;Homens;41 anos; 11888
17;Tocantins;Homens;42 anos; 11670
17;Tocantins;Homens;43 anos; 11398
17;Tocantins;Homens;44 anos; 11054
17;Tocantins;Homens;45 anos; 10653
17;Tocantins;Homens;46 anos; 10231
17;Tocantins;Homens;47 anos;  9802
17;Tocantins;Homens;48 anos;  9432
17;Tocantins;Homens;49 anos;  9160
17;Tocantins;Homens;50 anos;  8943
17;Tocantins;Homens;51 anos;  8706
17;Tocantins;Homens;52 anos;  8481
17;Tocantins;Homens;53 anos;  8233
17;Tocantins;Homens;54 anos;  7944
17;Tocantins;Homens;55 anos;  7620
17;Tocantins;Homens;56 anos;  7316
17;Tocantins;Homens;57 anos;  7041
17;Tocantins;Homens;58 anos;  6757
17;Tocantins;Homens;59 anos;  6464
17;Tocantins;Homens;60 anos;  6154
17;Tocantins;Homens;61 anos;  5840
17;Tocantins;Homens;62 anos;  5540
17;Tocantins;Homens;63 anos;  5264
17;Tocantins;Homens;64 anos;  5028
17;Tocantins;Homens;65 anos;  4803
17;Tocantins;Homens;66 anos;  4562
17;Tocantins;Homens;67 anos;  4349
17;Tocantins;Homens;68 anos;  4122
17;Tocantins;Homens;69 anos;  3892
17;Tocantins;Homens;70 anos;  3636
17;Tocantins;Homens;71 anos;  3379
17;Tocantins;Homens;72 anos;  3145
17;Tocantins;Homens;73 anos;  2924
17;Tocantins;Homens;74 anos;  2726
17;Tocantins;Homens;75 anos;  2515
17;Tocantins;Homens;76 anos;  2313
17;Tocantins;Homens;77 anos;  2129
17;Tocantins;Homens;78 anos;  1966
17;Tocantins;Homens;79 anos;  1818
17;Tocantins;Homens;80 anos;  1662
17;Tocantins;Homens;81 anos;  1504
17;Tocantins;Homens;82 anos;  1369
17;Tocantins;Homens;83 anos;  1238
17;Tocantins;Homens;84 anos;  1104
17;Tocantins;Homens;85 anos;   949
17;Tocantins;Homens;86 anos;   803
17;Tocantins;Homens;87 anos;   680
17;Tocantins;Homens;88 anos;   576
17;Tocantins;Homens;89 anos;   481
17;Tocantins;Homens;26 anos; 14193
17;Tocantins;Homens;27 anos; 13980
17;Tocantins;Homens;28 anos; 13773
17;Tocantins;Homens;29 anos; 13594
17;Tocantins;Homens;90 anos ou mais;  1716
17;Tocantins;Mulheres;18 anos; 13540
17;Tocantins;Mulheres;19 anos; 13422
17;Tocantins;Mulheres;20 anos; 13600
17;Tocantins;Mulheres;21 anos; 14007
17;Tocantins;Mulheres;22 anos; 14201
17;Tocantins;Mulheres;23 anos; 14294
17;Tocantins;Mulheres;24 anos; 14230
17;Tocantins;Mulheres;25 anos; 14066
17;Tocantins;Mulheres;30 anos; 13495
17;Tocantins;Mulheres;31 anos; 13387
17;Tocantins;Mulheres;32 anos; 13272
17;Tocantins;Mulheres;33 anos; 13177
17;Tocantins;Mulheres;34 anos; 13118
17;Tocantins;Mulheres;35 anos; 13072
17;Tocantins;Mulheres;36 anos; 12991
17;Tocantins;Mulheres;37 anos; 12877
17;Tocantins;Mulheres;38 anos; 12749
17;Tocantins;Mulheres;39 anos; 12612
17;Tocantins;Mulheres;40 anos; 12441
17;Tocantins;Mulheres;41 anos; 12245
17;Tocantins;Mulheres;42 anos; 12050
17;Tocantins;Mulheres;43 anos; 11748
17;Tocantins;Mulheres;44 anos; 11293
17;Tocantins;Mulheres;45 anos; 10733
17;Tocantins;Mulheres;46 anos; 10186
17;Tocantins;Mulheres;47 anos;  9618
17;Tocantins;Mulheres;48 anos;  9172
17;Tocantins;Mulheres;49 anos;  8919
17;Tocantins;Mulheres;50 anos;  8777
17;Tocantins;Mulheres;51 anos;  8621
17;Tocantins;Mulheres;52 anos;  8481
17;Tocantins;Mulheres;53 anos;  8296
17;Tocantins;Mulheres;54 anos;  8007
17;Tocantins;Mulheres;55 anos;  7646
17;Tocantins;Mulheres;56 anos;  7305
17;Tocantins;Mulheres;57 anos;  6971
17;Tocantins;Mulheres;58 anos;  6657
17;Tocantins;Mulheres;59 anos;  6377
17;Tocantins;Mulheres;60 anos;  6111
17;Tocantins;Mulheres;61 anos;  5845
17;Tocantins;Mulheres;62 anos;  5587
17;Tocantins;Mulheres;63 anos;  5334
17;Tocantins;Mulheres;64 anos;  5089
17;Tocantins;Mulheres;65 anos;  4846
17;Tocantins;Mulheres;66 anos;  4598
17;Tocantins;Mulheres;67 anos;  4375
17;Tocantins;Mulheres;68 anos;  4152
17;Tocantins;Mulheres;69 anos;  3930
17;Tocantins;Mulheres;70 anos;  3687
17;Tocantins;Mulheres;71 anos;  3436
17;Tocantins;Mulheres;72 anos;  3199
17;Tocantins;Mulheres;73 anos;  2979
17;Tocantins;Mulheres;74 anos;  2769
17;Tocantins;Mulheres;75 anos;  2557
17;Tocantins;Mulheres;76 anos;  2343
17;Tocantins;Mulheres;77 anos;  2150
17;Tocantins;Mulheres;78 anos;  1975
17;Tocantins;Mulheres;79 anos;  1823
17;Tocantins;Mulheres;80 anos;  1681
17;Tocantins;Mulheres;81 anos;  1539
17;Tocantins;Mulheres;82 anos;  1429
17;Tocantins;Mulheres;83 anos;  1311
17;Tocantins;Mulheres;84 anos;  1183
17;Tocantins;Mulheres;85 anos;  1027
17;Tocantins;Mulheres;86 anos;   864
17;Tocantins;Mulheres;87 anos;   731
17;Tocantins;Mulheres;88 anos;   611
17;Tocantins;Mulheres;89 anos;   514
17;Tocantins;Mulheres;26 anos; 13942
17;Tocantins;Mulheres;27 anos; 13819
17;Tocantins;Mulheres;28 anos; 13696
17;Tocantins;Mulheres;29 anos; 13582
17;Tocantins;Mulheres;90 anos ou mais;  1940
21;Maranhão;Homens;18 anos; 68075
21;Maranhão;Homens;19 anos; 63089
21;Maranhão;Homens;20 anos; 65027
21;Maranhão;Homens;21 anos; 68215
21;Maranhão;Homens;22 anos; 68409
21;Maranhão;Homens;23 anos; 67830
21;Maranhão;Homens;24 anos; 66074
21;Maranhão;Homens;25 anos; 63700
21;Maranhão;Homens;30 anos; 56453
21;Maranhão;Homens;31 anos; 56311
21;Maranhão;Homens;32 anos; 56476
21;Maranhão;Homens;33 anos; 56429
21;Maranhão;Homens;34 anos; 56050
21;Maranhão;Homens;35 anos; 55476
21;Maranhão;Homens;36 anos; 54801
21;Maranhão;Homens;37 anos; 53925
21;Maranhão;Homens;38 anos; 52889
21;Maranhão;Homens;39 anos; 51654
21;Maranhão;Homens;40 anos; 50292
21;Maranhão;Homens;41 anos; 48756
21;Maranhão;Homens;42 anos; 47046
21;Maranhão;Homens;43 anos; 45268
21;Maranhão;Homens;44 anos; 43428
21;Maranhão;Homens;45 anos; 41547
21;Maranhão;Homens;46 anos; 39590
21;Maranhão;Homens;47 anos; 37546
21;Maranhão;Homens;48 anos; 35883
21;Maranhão;Homens;49 anos; 34764
21;Maranhão;Homens;50 anos; 33979
21;Maranhão;Homens;51 anos; 33136
21;Maranhão;Homens;52 anos; 32354
21;Maranhão;Homens;53 anos; 31482
21;Maranhão;Homens;54 anos; 30412
21;Maranhão;Homens;55 anos; 29145
21;Maranhão;Homens;56 anos; 27924
21;Maranhão;Homens;57 anos; 26797
21;Maranhão;Homens;58 anos; 25684
21;Maranhão;Homens;59 anos; 24599
21;Maranhão;Homens;60 anos; 23501
21;Maranhão;Homens;61 anos; 22412
21;Maranhão;Homens;62 anos; 21371
21;Maranhão;Homens;63 anos; 20400
21;Maranhão;Homens;64 anos; 19512
21;Maranhão;Homens;65 anos; 18582
21;Maranhão;Homens;66 anos; 17649
21;Maranhão;Homens;67 anos; 16809
21;Maranhão;Homens;68 anos; 15973
21;Maranhão;Homens;69 anos; 15134
21;Maranhão;Homens;70 anos; 14206
21;Maranhão;Homens;71 anos; 13254
21;Maranhão;Homens;72 anos; 12362
21;Maranhão;Homens;73 anos; 11532
21;Maranhão;Homens;74 anos; 10755
21;Maranhão;Homens;75 anos;  9944
21;Maranhão;Homens;76 anos;  9137
21;Maranhão;Homens;77 anos;  8434
21;Maranhão;Homens;78 anos;  7774
21;Maranhão;Homens;79 anos;  7152
21;Maranhão;Homens;80 anos;  6470
21;Maranhão;Homens;81 anos;  5785
21;Maranhão;Homens;82 anos;  5204
21;Maranhão;Homens;83 anos;  4652
21;Maranhão;Homens;84 anos;  4122
21;Maranhão;Homens;85 anos;  3583
21;Maranhão;Homens;86 anos;  3087
21;Maranhão;Homens;87 anos;  2675
21;Maranhão;Homens;88 anos;  2302
21;Maranhão;Homens;89 anos;  1959
21;Maranhão;Homens;26 anos; 61672
21;Maranhão;Homens;27 anos; 59643
21;Maranhão;Homens;28 anos; 57959
21;Maranhão;Homens;29 anos; 56934
21;Maranhão;Homens;90 anos ou mais;  8175
21;Maranhão;Mulheres;18 anos; 65590
21;Maranhão;Mulheres;19 anos; 60902
21;Maranhão;Mulheres;20 anos; 63169
21;Maranhão;Mulheres;21 anos; 66400
21;Maranhão;Mulheres;22 anos; 66970
21;Maranhão;Mulheres;23 anos; 66862
21;Maranhão;Mulheres;24 anos; 65705
21;Maranhão;Mulheres;25 anos; 64010
21;Maranhão;Mulheres;30 anos; 59947
21;Maranhão;Mulheres;31 anos; 60197
21;Maranhão;Mulheres;32 anos; 60556
21;Maranhão;Mulheres;33 anos; 60685
21;Maranhão;Mulheres;34 anos; 60438
21;Maranhão;Mulheres;35 anos; 59950
21;Maranhão;Mulheres;36 anos; 59321
21;Maranhão;Mulheres;37 anos; 58467
21;Maranhão;Mulheres;38 anos; 57408
21;Maranhão;Mulheres;39 anos; 56080
21;Maranhão;Mulheres;40 anos; 54540
21;Maranhão;Mulheres;41 anos; 52808
21;Maranhão;Mulheres;42 anos; 50934
21;Maranhão;Mulheres;43 anos; 48967
21;Maranhão;Mulheres;44 anos; 46897
21;Maranhão;Mulheres;45 anos; 44782
21;Maranhão;Mulheres;46 anos; 42644
21;Maranhão;Mulheres;47 anos; 40415
21;Maranhão;Mulheres;48 anos; 38618
21;Maranhão;Mulheres;49 anos; 37453
21;Maranhão;Mulheres;50 anos; 36665
21;Maranhão;Mulheres;51 anos; 35845
21;Maranhão;Mulheres;52 anos; 35130
21;Maranhão;Mulheres;53 anos; 34312
21;Maranhão;Mulheres;54 anos; 33284
21;Maranhão;Mulheres;55 anos; 32077
21;Maranhão;Mulheres;56 anos; 30923
21;Maranhão;Mulheres;57 anos; 29839
21;Maranhão;Mulheres;58 anos; 28754
21;Maranhão;Mulheres;59 anos; 27683
21;Maranhão;Mulheres;60 anos; 26578
21;Maranhão;Mulheres;61 anos; 25492
21;Maranhão;Mulheres;62 anos; 24443
21;Maranhão;Mulheres;63 anos; 23462
21;Maranhão;Mulheres;64 anos; 22585
21;Maranhão;Mulheres;65 anos; 21705
21;Maranhão;Mulheres;66 anos; 20810
21;Maranhão;Mulheres;67 anos; 19989
21;Maranhão;Mulheres;68 anos; 19091
21;Maranhão;Mulheres;69 anos; 18075
21;Maranhão;Mulheres;70 anos; 16916
21;Maranhão;Mulheres;71 anos; 15758
21;Maranhão;Mulheres;72 anos; 14659
21;Maranhão;Mulheres;73 anos; 13663
21;Maranhão;Mulheres;74 anos; 12808
21;Maranhão;Mulheres;75 anos; 11982
21;Maranhão;Mulheres;76 anos; 11144
21;Maranhão;Mulheres;77 anos; 10380
21;Maranhão;Mulheres;78 anos;  9683
21;Maranhão;Mulheres;79 anos;  9047
21;Maranhão;Mulheres;80 anos;  8380
21;Maranhão;Mulheres;81 anos;  7703
21;Maranhão;Mulheres;82 anos;  7119
21;Maranhão;Mulheres;83 anos;  6517
21;Maranhão;Mulheres;84 anos;  5861
21;Maranhão;Mulheres;85 anos;  5137
21;Maranhão;Mulheres;86 anos;  4469
21;Maranhão;Mulheres;87 anos;  3889
21;Maranhão;Mulheres;88 anos;  3373
21;Maranhão;Mulheres;89 anos;  2931
21;Maranhão;Mulheres;26 anos; 62631
21;Maranhão;Mulheres;27 anos; 61233
21;Maranhão;Mulheres;28 anos; 60190
21;Maranhão;Mulheres;29 anos; 59815
21;Maranhão;Mulheres;90 anos ou mais; 14497
22;Piauí;Homens;18 anos; 27978
22;Piauí;Homens;19 anos; 29655
22;Piauí;Homens;20 anos; 30743
22;Piauí;Homens;21 anos; 29495
22;Piauí;Homens;22 anos; 29443
22;Piauí;Homens;23 anos; 29116
22;Piauí;Homens;24 anos; 28404
22;Piauí;Homens;25 anos; 27478
22;Piauí;Homens;30 anos; 24616
22;Piauí;Homens;31 anos; 24727
22;Piauí;Homens;32 anos; 25057
22;Piauí;Homens;33 anos; 25223
22;Piauí;Homens;34 anos; 25109
22;Piauí;Homens;35 anos; 24862
22;Piauí;Homens;36 anos; 24597
22;Piauí;Homens;37 anos; 24229
22;Piauí;Homens;38 anos; 23913
22;Piauí;Homens;39 anos; 23700
22;Piauí;Homens;40 anos; 23544
22;Piauí;Homens;41 anos; 23247
22;Piauí;Homens;42 anos; 22838
22;Piauí;Homens;43 anos; 22307
22;Piauí;Homens;44 anos; 21591
22;Piauí;Homens;45 anos; 20759
22;Piauí;Homens;46 anos; 19914
22;Piauí;Homens;47 anos; 19016
22;Piauí;Homens;48 anos; 18316
22;Piauí;Homens;49 anos; 17925
22;Piauí;Homens;50 anos; 17710
22;Piauí;Homens;51 anos; 17442
22;Piauí;Homens;52 anos; 17169
22;Piauí;Homens;53 anos; 16863
22;Piauí;Homens;54 anos; 16453
22;Piauí;Homens;55 anos; 15935
22;Piauí;Homens;56 anos; 15408
22;Piauí;Homens;57 anos; 14913
22;Piauí;Homens;58 anos; 14379
22;Piauí;Homens;59 anos; 13802
22;Piauí;Homens;60 anos; 13160
22;Piauí;Homens;61 anos; 12523
22;Piauí;Homens;62 anos; 11904
22;Piauí;Homens;63 anos; 11329
22;Piauí;Homens;64 anos; 10801
22;Piauí;Homens;65 anos; 10282
22;Piauí;Homens;66 anos;  9758
22;Piauí;Homens;67 anos;  9277
22;Piauí;Homens;68 anos;  8828
22;Piauí;Homens;69 anos;  8412
22;Piauí;Homens;70 anos;  7959
22;Piauí;Homens;71 anos;  7479
22;Piauí;Homens;72 anos;  7056
22;Piauí;Homens;73 anos;  6622
22;Piauí;Homens;74 anos;  6169
22;Piauí;Homens;75 anos;  5648
22;Piauí;Homens;76 anos;  5104
22;Piauí;Homens;77 anos;  4616
22;Piauí;Homens;78 anos;  4188
22;Piauí;Homens;79 anos;  3828
22;Piauí;Homens;80 anos;  3450
22;Piauí;Homens;81 anos;  3064
22;Piauí;Homens;82 anos;  2749
22;Piauí;Homens;83 anos;  2440
22;Piauí;Homens;84 anos;  2121
22;Piauí;Homens;85 anos;  1776
22;Piauí;Homens;86 anos;  1467
22;Piauí;Homens;87 anos;  1215
22;Piauí;Homens;88 anos;  1007
22;Piauí;Homens;89 anos;   853
22;Piauí;Homens;26 anos; 26660
22;Piauí;Homens;27 anos; 25825
22;Piauí;Homens;28 anos; 25148
22;Piauí;Homens;29 anos; 24743
22;Piauí;Homens;90 anos ou mais;  3098
22;Piauí;Mulheres;18 anos; 27164
22;Piauí;Mulheres;19 anos; 28847
22;Piauí;Mulheres;20 anos; 30012
22;Piauí;Mulheres;21 anos; 28672
22;Piauí;Mulheres;22 anos; 28706
22;Piauí;Mulheres;23 anos; 28552
22;Piauí;Mulheres;24 anos; 28134
22;Piauí;Mulheres;25 anos; 27587
22;Piauí;Mulheres;30 anos; 26514
22;Piauí;Mulheres;31 anos; 26931
22;Piauí;Mulheres;32 anos; 27481
22;Piauí;Mulheres;33 anos; 27790
22;Piauí;Mulheres;34 anos; 27723
22;Piauí;Mulheres;35 anos; 27424
22;Piauí;Mulheres;36 anos; 27111
22;Piauí;Mulheres;37 anos; 26699
22;Piauí;Mulheres;38 anos; 26356
22;Piauí;Mulheres;39 anos; 26165
22;Piauí;Mulheres;40 anos; 26051
22;Piauí;Mulheres;41 anos; 25766
22;Piauí;Mulheres;42 anos; 25374
22;Piauí;Mulheres;43 anos; 24811
22;Piauí;Mulheres;44 anos; 23991
22;Piauí;Mulheres;45 anos; 23018
22;Piauí;Mulheres;46 anos; 22059
22;Piauí;Mulheres;47 anos; 21054
22;Piauí;Mulheres;48 anos; 20278
22;Piauí;Mulheres;49 anos; 19872
22;Piauí;Mulheres;50 anos; 19692
22;Piauí;Mulheres;51 anos; 19471
22;Piauí;Mulheres;52 anos; 19271
22;Piauí;Mulheres;53 anos; 19013
22;Piauí;Mulheres;54 anos; 18641
22;Piauí;Mulheres;55 anos; 18169
22;Piauí;Mulheres;56 anos; 17713
22;Piauí;Mulheres;57 anos; 17285
22;Piauí;Mulheres;58 anos; 16818
22;Piauí;Mulheres;59 anos; 16292
22;Piauí;Mulheres;60 anos; 15699
22;Piauí;Mulheres;61 anos; 15083
22;Piauí;Mulheres;62 anos; 14465
22;Piauí;Mulheres;63 anos; 13887
22;Piauí;Mulheres;64 anos; 13382
22;Piauí;Mulheres;65 anos; 12884
22;Piauí;Mulheres;66 anos; 12360
22;Piauí;Mulheres;67 anos; 11870
22;Piauí;Mulheres;68 anos; 11359
22;Piauí;Mulheres;69 anos; 10800
22;Piauí;Mulheres;70 anos; 10168
22;Piauí;Mulheres;71 anos;  9533
22;Piauí;Mulheres;72 anos;  8950
22;Piauí;Mulheres;73 anos;  8381
22;Piauí;Mulheres;74 anos;  7818
22;Piauí;Mulheres;75 anos;  7219
22;Piauí;Mulheres;76 anos;  6613
22;Piauí;Mulheres;77 anos;  6046
22;Piauí;Mulheres;78 anos;  5574
22;Piauí;Mulheres;79 anos;  5222
22;Piauí;Mulheres;80 anos;  4878
22;Piauí;Mulheres;81 anos;  4520
22;Piauí;Mulheres;82 anos;  4233
22;Piauí;Mulheres;83 anos;  3901
22;Piauí;Mulheres;84 anos;  3497
22;Piauí;Mulheres;85 anos;  2989
22;Piauí;Mulheres;86 anos;  2510
22;Piauí;Mulheres;87 anos;  2099
22;Piauí;Mulheres;88 anos;  1771
22;Piauí;Mulheres;89 anos;  1523
22;Piauí;Mulheres;26 anos; 27098
22;Piauí;Mulheres;27 anos; 26596
22;Piauí;Mulheres;28 anos; 26269
22;Piauí;Mulheres;29 anos; 26254
22;Piauí;Mulheres;90 anos ou mais;  5919
23;Ceará;Homens;18 anos; 72166
23;Ceará;Homens;19 anos; 74411
23;Ceará;Homens;20 anos; 76389
23;Ceará;Homens;21 anos; 79801
